DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.122089	12	2	0	1	4	5	1	0	132	8	0	3.66378	0	2.47835e-10
DL	0.122125	12	2	0	4	3	2	4	0	135	10	0	6.13634	0	1.19998e-12
DL	0.122161	12	2	0	5	4	5	2	0	597	22	0	17.333	0	8.82725e-07
DL	0.122161	12	2	0	7	2	2	5	0	26	4	0	-1.34996	0	0.0349925
DL	0.122196	12	2	0	9	2	2	1	0	43	6	0	1.08287	0	0.0713882
DL	0.122232	12	2	0	9	4	5	5	0	55	4	0	-1.67678	0	0.07503
DL	0.122232	12	2	0	11	2	2	2	0	110	12	0	7.23366	0	1.1481e-06
DL	0.122321	12	2	1	1	3	2	5	0	40	4	0	-1.51747	0	0.012638
DL	0.122339	12	2	1	1	4	5	1	0	132	8	0	3.71694	0	1.03169e-10
DL	0.122375	12	2	1	4	3	2	1	0	66	6	0	2.85888	0	0
DL	0.122411	12	2	1	5	4	5	2	0	597	22	0	17.2782	0	1.71463e-06
DL	0.122411	12	2	1	7	2	2	2	0	110	12	0	7.17919	0	1.91193e-06
DL	0.122446	12	2	1	9	2	2	3	0	64	8	0	4.3061	0	1.35003e-08
DL	0.122482	12	2	1	9	4	5	5	0	30	2	0	-1.72372	0	7.3754e-11
DL	0.122482	12	2	1	11	2	2	4	0	89	10	0	6.44918	0	4.04413e-08
DL	0.122554	12	2	2	1	2	2	1	0	89	10	1	1.05266	1	0.884431
DL	0.122589	12	2	2	1	4	5	1	0	132	8	0	3.73544	0	1.05093e-11
DL	0.122589	12	2	2	3	2	2	1	0	89	10	2	1.03685	0	0.000614897
DL	0.122625	12	2	2	5	2	2	2	0	110	12	0	7.11445	0	4.13505e-06
DL	0.122661	12	2	2	5	4	5	2	0	597	22	0	17.1991	0	8.73389e-06
DL	0.122661	12	2	2	7	2	2	3	0	64	8	0	4.38634	0	1.9136e-09
DL	0.122696	12	2	2	9	2	2	4	0	89	10	0	6.52554	0	1.36722e-08
DL	0.122732	12	2	2	9	4	5	5	0	30	2	0	-1.85603	0	5.31214e-10
DL	0.122732	12	2	2	11	2	2	5	0	26	4	0	-1.52054	0	0.0601178
DL	0.122821	12	2	3	1	3	2	1	0	66	6	0	1.08339	0	0
DL	0.122839	12	2	3	1	4	5	1	0	132	8	0	3.65065	0	9.40104e-11
DL	0.122875	12	2	3	4	3	2	2	0	167	12	0	7.18661	0	6.0052e-13
DL	0.122911	12	2	3	5	4	5	2	0	597	22	0	17.2572	0	3.35874e-06
DL	0.122911	12	2	3	7	2	2	3	0	64	8	0	4.55186	0	3.3667e-10
DL	0.122946	12	2	3	9	2	2	4	0	89	10	0	6.61856	0	4.0855e-09
DL	0.122982	12	2	3	9	4	5	5	0	30	2	0	-1.80813	0	2.5853e-10
DL	0.122982	12	2	3	11	2	2	5	0	26	4	0	-1.51138	0	0.057198
DL	0.123071	12	3	0	1	3	2	3	0	98	8	0	4.55778	0	2.87354e-10
DL	0.123089	12	3	0	1	4	5	1	0	132	8	0	3.68259	0	3.63666e-11
DL	0.123125	12	3	0	4	3	2	4	0	167	12	0	6.64763	0	0.000126626
DL	0.123161	12	3	0	5	4	5	2	0	597	22	0	17.3432	0	4.98153e-07
DL	0.123161	12	3	0	7	2	2	5	0	26	4	0	-1.53081	0	0.0611164
DL	0.123196	12	3	0	9	2	2	1	0	43	6	0	1.04255	0	0.191515
DL	0.123232	12	3	0	9	4	5	5	0	30	2	0	-1.76137	0	1.43549e-10
DL	0.123232	12	3	0	11	2	2	2	0	110	12	0	7.23395	0	8.66237e-07
DL	0.123304	12	3	1	1	2	2	1	0	89	10	3	1.12792	1	1
DL	0.123339	12	3	1	1	4	5	1	0	132	8	0	3.57759	0	8.13842e-11
DL	0.123339	12	3	1	3	2	2	5	0	26	4	0	-1.52773	0	0.0604096
DL	0.123375	12	3	1	5	2	2	1	0	26	4	0	1.14789	0	6.45961e-06
DL	0.123411	12	3	1	5	4	5	2	0	597	22	0	17.3026	0	1.77099e-06
DL	0.123411	12	3	1	7	2	2	2	0	110	12	0	7.1938	0	1.97444e-07
DL	0.123446	12	3	1	9	2	2	3	0	64	8	0	4.46102	0	4.96886e-10
DL	0.123482	12	3	1	9	4	5	5	0	30	2	0	-1.78853	0	2.35433e-10
DL	0.123482	12	3	1	11	2	2	4	0	110	12	0	6.80978	0	0.00475103
DL	0.123571	12	3	2	1	3	2	5	0	40	4	0	-1.64036	0	0.0212189
DL	0.123589	12	3	2	1	4	5	1	0	132	8	0	3.4747	0	1.66519e-10
DL	0.123625	12	3	2	4	3	2	1	0	40	4	0	2.85683	0	0
DL	0.123661	12	3	2	5	4	5	2	0	597	22	0	17.3553	0	1.20416e-06
DL	0.123661	12	3	2	7	2	2	2	0	110	12	0	7.2085	0	1.79569e-07
DL	0.123696	12	3	2	9	2	2	3	0	64	8	0	4.35935	0	1.0148e-09
DL	0.123732	12	3	2	9	4	5	5	0	30	2	0	-1.58166	0	1.09862e-11
DL	0.123732	12	3	2	11	2	2	4	0	110	12	0	6.87672	0	0.00289438
DL	0.123821	12	3	3	1	3	2	2	0	167	12	0	7.14614	0	4.4853e-14
DL	0.123839	12	3	3	1	4	5	1	0	132	8	0	3.36764	0	3.39318e-10
DL	0.123875	12	3	3	4	3	2	3	0	98	8	0	4.37403	0	7.7889e-10
DL	0.123911	12	3	3	5	4	5	2	0	597	22	0	17.3999	0	9.09588e-07
DL	0.123911	12	3	3	7	2	2	4	0	110	12	0	6.90959	0	0.00227115
DL	0.123946	12	3	3	9	2	2	5	0	26	4	0	-1.533	0	0.0636412
DL	0.123982	12	3	3	9	4	5	5	0	30	2	0	-1.52364	0	4.77673e-12
DL	0.123982	12	3	3	11	2	2	1	0	26	4	0	4.6211	0	0
DL	0.124054	12	4	0	1	2	2	1	0	26	4	1	0.909669	0	4.00961e-05
DL	0.124089	12	4	0	1	4	5	1	0	132	8	0	3.43965	0	5.83418e-11
DL	0.124089	12	4	0	3	2	2	1	0	26	4	2	0.901513	0	4.26307e-05
DL	0.124125	12	4	0	5	2	2	4	0	110	12	0	6.92207	0	0.0019063
DL	0.124161	12	4	0	5	4	5	2	0	597	22	0	17.4037	0	2.70783e-06
DL	0.124161	12	4	0	7	2	2	5	0	26	4	0	-1.38772	0	0.0390164
DL	0.124196	12	4	0	9	2	2	2	0	110	12	0	7.18824	0	4.01829e-07
DL	0.124232	12	4	0	9	4	5	5	0	30	2	0	-1.52218	0	5.24203e-12
DL	0.124232	12	4	0	11	2	2	3	0	64	8	0	4.47067	0	2.34511e-10
DL	0.124321	12	4	1	1	3	2	4	0	167	12	0	6.94135	0	1.39695e-06
DL	0.124339	12	4	1	1	4	5	1	0	132	8	0	3.45609	0	2.03165e-11
DL	0.124375	12	4	1	4	3	2	5	0	40	4	0	-1.16858	0	0.00144964
DL	0.124411	12	4	1	5	4	5	2	0	597	22	0	17.3117	0	1.77077e-05
DL	0.124411	12	4	1	7	2	2	1	0	43	6	0	4.67169	0	0
DL	0.124446	12	4	1	9	2	2	2	0	110	12	0	7.14226	0	7.85443e-07
DL	0.124482	12	4	1	9	4	5	5	0	30	2	0	-1.4181	0	1.045e-12
DL	0.124482	12	4	1	11	2	2	3	0	64	8	0	4.43356	0	8.40078e-11
DL	0.124571	12	4	2	1	3	2	1	0	98	8	0	0.835873	1	0.999999
DL	0.124589	12	4	2	1	4	5	1	0	132	8	0	3.37363	0	2.88694e-11
DL	0.124625	12	4	2	4	3	2	2	0	167	12	0	7.16313	0	9.99201e-16
DL	0.124661	12	4	2	5	4	5	2	0	597	22	0	17.1383	0	0.000523275
DL	0.124661	12	4	2	7	2	2	3	0	64	8	0	4.48312	0	1.4252e-11
DL	0.124696	12	4	2	9	2	2	4	0	110	12	0	7.14855	0	0.000297032
DL	0.124732	12	4	2	9	4	5	5	0	30	2	0	-1.36931	0	5.70655e-13
DL	0.124732	12	4	2	11	2	2	5	0	26	4	0	-1.02404	0	0.00910271
DL	0.124821	12	4	3	1	3	2	3	0	98	8	0	4.53368	0	8.88173e-12
DL	0.124839	12	4	3	1	4	5	1	0	132	8	0	3.27046	0	2.96427e-10
DL	0.124875	12	4	3	4	3	2	4	0	167	12	0	7.32715	0	1.44329e-09
DL	0.124911	12	4	3	5	4	5	2	0	597	22	0	17.1099	0	0.00167798
DL	0.124911	12	4	3	7	2	2	5	0	26	4	0	-1.12146	0	0.0143461
DL	0.124946	12	4	3	9	2	2	1	0	26	4	0	0.865743	0	2.5951e-05
DL	0.124982	12	4	3	9	4	5	5	0	30	2	0	-1.37139	0	6.20282e-13
DL	0.124982	12	4	3	11	2	2	2	0	110	12	0	7.2332	0	5.18164e-09
DL	0.125071	12	5	0	1	3	2	5	0	40	4	0	-1.41779	0	0.00717303
DL	0.125089	12	5	0	1	4	5	1	0	132	8	0	3.14964	0	3.7422e-09
DL	0.125125	12	5	0	4	3	2	1	0	98	8	0	2.52289	0	0.241012
DL	0.125161	12	5	0	5	4	5	2	0	597	22	0	17.0084	0	0.0100614
DL	0.125161	12	5	0	7	2	2	2	0	110	12	0	7.13361	0	2.13282e-08
DL	0.125196	12	5	0	9	2	2	3	0	64	8	0	4.44386	0	5.05779e-12
DL	0.125232	12	5	0	9	4	5	5	0	30	2	0	-1.49204	0	5.25779e-12
DL	0.125232	12	5	0	11	2	2	4	0	110	12	0	7.43305	0	3.27669e-06
DL	0.125321	12	5	1	1	3	2	1	0	98	8	1	0.850711	0	8.88178e-16
DL	0.125339	12	5	1	1	4	5	1	0	132	8	0	3.08656	0	5.65328e-09
DL	0.125375	12	5	1	4	3	2	1	0	98	8	2	0.874503	1	0.999998
DL	0.125411	12	5	1	5	4	5	2	0	505	20	0	16.9893	0	0
DL	0.125411	12	5	1	7	2	2	2	0	110	12	0	7.14214	0	2.83893e-08
DL	0.125446	12	5	1	9	2	2	3	0	64	8	0	4.43286	0	5.29282e-12
DL	0.125464	12	5	1	11	1	2	4	0	53	12	0	7.30312	0	4.07946e-05
DL	0.125482	12	5	1	9	4	5	5	0	30	2	0	-1.38375	0	1.09096e-12
DL	0.125482	12	5	1	12	1	2	5	0	11	4	0	-1.2145	0	0.0215564
DL	0.125571	12	5	2	1	3	2	4	0	167	12	0	7.22173	0	1.8531e-09
DL	0.125589	12	5	2	1	4	5	1	0	132	8	0	3.09646	0	2.85666e-09
DL	0.125625	12	5	2	4	3	2	5	0	40	4	0	-1.29209	0	0.00343519
DL	0.125661	12	5	2	5	4	5	2	0	505	20	0	16.931	0	0
DL	0.125661	12	5	2	7	2	2	1	0	26	4	0	5.01878	0	0
DL	0.125696	12	5	2	9	2	2	2	0	110	12	0	6.97131	0	3.99792e-07
DL	0.125732	12	5	2	9	4	5	5	0	30	2	0	-1.34807	0	6.67189e-13
DL	0.125732	12	5	2	11	2	2	3	0	64	8	0	4.39987	0	6.62781e-12
DL	0.125821	12	5	3	1	3	2	1	0	66	6	0	1.19835	0	0.00603037
DL	0.125839	12	5	3	1	4	5	1	0	132	8	0	3.03701	0	1.79413e-08
DL	0.125875	12	5	3	4	3	2	2	0	167	12	0	6.99621	0	2.04281e-14
DL	0.125911	12	5	3	5	4	5	2	0	505	20	0	16.9161	0	0
DL	0.125911	12	5	3	7	2	2	3	0	64	8	0	4.44601	0	4.26775e-12
DL	0.125946	12	5	3	9	2	2	4	0	110	12	0	7.41848	0	8.83718e-06
DL	0.125982	12	5	3	9	4	5	5	0	30	2	0	-1.21144	0	6.28386e-14
DL	0.125982	12	5	3	11	2	2	5	0	26	4	0	-1.3024	0	0.0299722
DL	0.126071	12	6	0	1	3	2	3	0	98	8	0	4.33821	0	3.74466e-11
DL	0.126089	12	6	0	1	4	5	1	0	132	8	0	2.93336	0	5.42129e-08
DL	0.126125	12	6	0	4	3	2	4	0	167	12	0	7.38329	0	2.3991e-11
DL	0.126161	12	6	0	5	4	5	2	0	505	20	0	16.8774	0	0
DL	0.126161	12	6	0	7	2	2	5	0	26	4	0	-1.21834	0	0.0215466
DL	0.126196	12	6	0	9	2	2	1	0	26	4	0	1.15155	0	0.0150741
DL	0.126232	12	6	0	9	4	5	5	0	30	2	0	-1.35138	0	7.07268e-13
DL	0.126232	12	6	0	11	2	2	2	0	110	12	0	6.96458	0	6.91373e-07
DL	0.126321	12	6	1	1	3	2	5	0	40	4	0	-1.43889	0	0.00744123
DL	0.126339	12	6	1	1	4	5	1	0	132	8	0	2.86007	0	1.08022e-07
DL	0.126375	12	6	1	4	3	2	1	0	135	10	0	2.96572	1	1
DL	0.126411	12	6	1	5	4	5	2	0	505	20	0	16.9548	0	0
DL	0.126411	12	6	1	7	2	2	2	0	110	12	0	6.98275	0	7.73739e-07
DL	0.126446	12	6	1	9	2	2	3	0	64	8	0	4.37179	0	2.82148e-11
DL	0.126482	12	6	1	9	4	5	5	0	30	2	0	-1.23966	0	1.14464e-13
DL	0.126482	12	6	1	11	2	2	4	0	110	12	0	7.42993	0	3.48649e-06
DL	0.126571	12	6	2	1	3	2	2	0	167	12	0	6.88783	0	2.27013e-12
DL	0.126589	12	6	2	1	4	5	1	0	132	8	0	2.84974	0	9.31086e-08
DL	0.126625	12	6	2	4	3	2	3	0	98	8	0	4.39873	0	2.22097e-11
DL	0.126661	12	6	2	5	4	5	2	0	505	20	0	16.8125	0	0
DL	0.126661	12	6	2	7	2	2	4	0	110	12	0	7.58456	0	4.90357e-07
DL	0.126696	12	6	2	9	2	2	5	0	26	4	0	-1.48852	0	0.0535185
DL	0.126732	12	6	2	9	4	5	5	0	55	4	0	-1.3614	0	0.0313797
DL	0.126732	12	6	2	11	2	2	1	0	43	6	0	5.29012	0	0
DL	0.126821	12	6	3	1	3	2	4	0	167	12	0	7.49302	0	1.59261e-13
DL	0.126839	12	6	3	1	4	5	1	0	132	8	0	2.73407	0	1.17613e-06
DL	0.126875	12	6	3	4	3	2	5	0	40	4	0	-1.39918	0	0.00573365
DL	0.126911	12	6	3	5	4	5	2	0	505	20	0	16.8422	0	0
DL	0.126911	12	6	3	7	2	2	1	0	43	6	0	5.32824	0	0
DL	0.126946	12	6	3	9	2	2	2	0	110	12	0	6.892	0	9.31196e-07
DL	0.126982	12	6	3	9	4	5	5	0	30	2	0	-1.2691	0	1.88627e-13
DL	0.126982	12	6	3	11	2	2	3	0	64	8	0	4.30076	0	5.10082e-11
DL	0.127071	12	7	0	1	3	2	1	0	135	10	1	1.47831	0	0.00114906
DL	0.127089	12	7	0	1	4	5	1	0	132	8	0	2.65799	0	7.87658e-06
DL	0.127125	12	7	0	4	3	2	1	0	135	10	2	1.50333	1	1
DL	0.127161	12	7	0	5	4	5	2	0	505	20	0	16.6731	0	0
DL	0.127161	12	7	0	7	2	2	2	0	110	12	0	7.09659	0	1.38843e-07
DL	0.127196	12	7	0	9	2	2	3	0	64	8	0	4.37393	0	2.58583e-11
DL	0.127214	12	7	0	11	1	2	4	0	53	12	0	7.55129	0	1.73585e-07
DL	0.127232	12	7	0	9	4	5	5	0	55	4	0	-1.39923	0	0.0379446
DL	0.127232	12	7	0	12	1	2	5	0	11	4	0	-1.35309	0	0.03372
DL	0.127304	12	7	1	1	2	2	4	0	110	12	0	7.54292	0	1.55854e-07
DL	0.127339	12	7	1	1	4	5	1	0	132	8	0	2.50825	0	0.0001198
DL	0.127339	12	7	1	3	2	2	5	0	26	4	0	-1.28513	0	0.0260412
DL	0.127375	12	7	1	5	2	2	8	0	9	0	0	-1.16886	0	1.25289e-06
DL	0.127411	12	7	1	5	4	5	2	0	505	20	0	16.6304	0	0
DL	0.127411	12	7	1	7	2	2	1	0	89	10	0	5.45777	0	0.0121286
DL	0.127446	12	7	1	9	2	2	2	0	110	12	0	6.81318	0	2.44108e-05
DL	0.127482	12	7	1	9	4	5	5	0	30	2	0	-1.35467	0	8.89289e-13
DL	0.127482	12	7	1	11	2	2	3	0	64	8	0	4.49534	0	8.61627e-12
DL	0.127554	12	7	2	1	2	2	4	0	110	12	0	7.61407	0	3.35391e-08
DL	0.127589	12	7	2	1	4	5	1	0	132	8	0	2.39134	0	0.000176088
DL	0.127589	12	7	2	3	2	2	5	0	26	4	0	-1.41386	0	0.0419366
DL	0.127625	12	7	2	5	2	2	8	0	9	0	0	-1.20233	0	1.48651e-06
DL	0.127661	12	7	2	5	4	5	2	0	505	20	0	16.7027	0	0
DL	0.127661	12	7	2	7	2	2	1	0	89	10	0	5.43501	0	0.0131825
DL	0.127696	12	7	2	9	2	2	2	0	110	12	0	6.91778	0	2.60554e-06
DL	0.127732	12	7	2	9	4	5	5	0	55	4	0	-1.33727	1	0.0295126
DL	0.127732	12	7	2	11	2	2	3	0	64	8	0	4.55607	0	4.94699e-12
DL	0.127804	12	7	3	1	2	2	4	0	110	12	0	7.56024	0	2.9965e-08
DL	0.127839	12	7	3	1	4	5	1	0	132	8	0	2.41998	0	0.000145464
DL	0.127839	12	7	3	3	2	2	5	0	26	4	0	-1.41156	0	0.042013
DL	0.127875	12	7	3	5	2	2	8	0	9	0	0	-1.18099	0	1.2195e-06
DL	0.127911	12	7	3	5	4	5	2	0	505	20	0	16.624	0	0
DL	0.127911	12	7	3	7	2	2	1	0	43	6	0	5.44838	0	0
DL	0.127946	12	7	3	9	2	2	2	0	110	12	0	6.89041	0	4.90757e-06
DL	0.127982	12	7	3	9	4	5	5	0	30	2	0	-1.20784	0	7.38298e-14
DL	0.127982	12	7	3	11	2	2	3	0	64	8	0	4.6428	0	2.1641e-12
DL	0.128054	12	8	0	1	2	2	4	0	110	12	0	7.4394	0	5.80746e-08
DL	0.128089	12	8	0	1	4	5	1	0	89	6	0	2.39871	0	0
DL	0.128089	12	8	0	3	2	2	5	0	26	4	0	-1.31692	0	0.0290301
DL	0.128125	12	8	0	5	2	2	8	0	26	4	0	-1.11332	0	0.0373858
DL	0.128161	12	8	0	5	4	5	2	0	505	20	0	16.6534	0	0
DL	0.128161	12	8	0	7	2	2	1	0	89	10	0	5.48968	0	1.03063e-06
DL	0.128196	12	8	0	9	2	2	2	0	110	12	0	6.79343	0	1.65023e-05
DL	0.128232	12	8	0	9	4	5	5	0	30	2	0	-1.15133	0	2.55906e-14
DL	0.128232	12	8	0	11	2	2	3	0	64	8	0	4.61224	0	2.90473e-12
DL	0.128304	12	8	1	1	2	2	4	0	110	12	0	7.38959	0	4.97486e-08
DL	0.128339	12	8	1	1	4	5	1	0	89	6	0	2.52005	0	0
DL	0.128339	12	8	1	3	2	2	5	0	26	4	0	-1.33315	0	0.0309208
DL	0.128375	12	8	1	5	2	2	8	0	26	4	0	-1.12957	0	0.0375874
DL	0.128411	12	8	1	5	4	5	2	0	505	20	0	16.6166	0	0
DL	0.128411	12	8	1	7	2	2	1	0	89	10	0	5.54991	0	0.00479924
DL	0.128446	12	8	1	9	2	2	2	0	110	12	0	6.69492	0	0.000231367
DL	0.128482	12	8	1	9	4	5	5	0	30	2	0	-1.14676	0	2.4758e-14
DL	0.128482	12	8	1	11	2	2	3	0	64	8	0	4.73123	0	9.2798e-13
DL	0.128554	12	8	2	1	2	2	4	0	110	12	0	7.49188	0	7.11524e-10
DL	0.128589	12	8	2	1	4	5	5	0	55	4	1	-1.13009	0	0
DL	0.128589	12	8	2	3	2	2	5	0	26	4	0	-1.36517	0	0.0355697
DL	0.128625	12	8	2	5	2	2	8	0	26	4	0	-1.23184	0	0.050245
DL	0.128661	12	8	2	5	4	5	5	0	55	4	2	-1.1319	0	0.0110759
DL	0.128661	12	8	2	7	2	2	1	0	89	10	0	5.59495	1	0.00310357
DL	0.128696	12	8	2	9	2	5	1	0	43	6	0	2.21813	0	3.05861e-11
DL	0.128696	12	8	2	9	2	2	2	0	110	12	0	6.70437	0	0.000289473
DL	0.128732	12	8	2	11	2	5	2	0	251	20	0	16.7143	0	6.23141e-08
DL	0.128732	12	8	2	11	2	2	3	0	64	8	0	4.77082	0	6.40099e-13
DL	0.128804	12	8	3	1	2	2	4	0	110	12	0	7.50057	0	3.57222e-09
DL	0.128839	12	8	3	1	4	5	5	0	55	4	0	-1.07923	0	0.00832179
DL	0.128839	12	8	3	3	2	2	5	0	26	4	0	-1.39766	0	0.0406472
DL	0.128875	12	8	3	5	2	2	8	0	26	4	0	-1.15695	0	0.0370507
DL	0.128911	12	8	3	5	4	5	1	0	89	6	0	2.20348	0	0
DL	0.128911	12	8	3	7	2	2	1	0	89	10	0	5.6551	0	0.00179905
DL	0.128946	12	8	3	9	2	2	2	0	110	12	0	6.74543	0	0.000281519
DL	0.128982	12	8	3	9	4	5	2	0	505	20	0	16.6184	0	0
DL	0.128982	12	8	3	11	2	2	3	0	64	8	0	4.67474	0	6.61055e-12
DL	0.129054	12	9	0	1	2	2	4	0	110	12	0	7.52443	0	1.55549e-08
DL	0.129089	12	9	0	1	4	5	5	0	55	4	0	-1.11697	0	0.0100148
DL	0.129089	12	9	0	3	2	2	5	0	26	4	0	-1.53651	0	0.0662466
DL	0.129125	12	9	0	5	2	2	8	0	26	4	0	-1.08667	0	0.0270088
DL	0.129161	12	9	0	5	4	5	1	0	132	8	0	2.19366	0	0.00161773
DL	0.129161	12	9	0	7	2	2	1	0	89	10	0	5.56615	0	0.00322844
DL	0.129196	12	9	0	9	2	2	2	0	110	12	0	6.76227	0	0.000332458
DL	0.129232	12	9	0	9	4	5	2	0	505	20	0	16.6842	0	0
DL	0.129232	12	9	0	11	2	2	3	0	64	8	0	4.57435	0	1.93672e-11
DL	0.129304	12	9	1	1	2	2	4	0	110	12	0	7.39489	0	5.50509e-08
DL	0.129339	12	9	1	1	4	5	5	0	55	4	0	-1.11008	0	0.00924819
DL	0.129339	12	9	1	3	2	2	5	0	26	4	0	-1.57014	0	0.0745935
DL	0.129375	12	9	1	5	2	2	8	0	26	4	0	-0.933978	0	0.0138123
DL	0.129411	12	9	1	5	4	5	1	0	89	6	0	1.97142	0	0
DL	0.129411	12	9	1	7	2	2	1	0	89	10	0	5.65011	0	0.00161889
DL	0.129446	12	9	1	9	2	2	2	0	110	12	0	6.82571	0	6.1906e-05
DL	0.129482	12	9	1	9	4	5	2	0	505	20	0	16.6243	0	0
DL	0.129482	12	9	1	11	2	2	3	0	89	10	0	4.55497	1	0.350972
DL	0.129554	12	9	2	1	2	2	1	0	89	10	1	3.0011	0	5.55112e-17
DL	0.129589	12	9	2	1	4	5	5	0	55	4	0	-1.11171	0	0.00919484
DL	0.129589	12	9	2	3	2	2	1	0	89	10	2	2.98367	1	0.999987
DL	0.129625	12	9	2	5	2	2	4	0	110	12	0	7.26205	0	1.87776e-07
DL	0.129661	12	9	2	5	4	5	1	0	89	6	0	1.92214	0	1.66533e-16
DL	0.129661	12	9	2	7	2	2	5	0	26	4	0	-1.6814	1	0.107916
DL	0.129696	12	9	2	9	2	2	8	0	26	4	0	-0.9855	0	0.0158788
DL	0.129714	12	9	2	11	1	2	2	0	53	12	0	6.87673	0	5.57563e-05
DL	0.129732	12	9	2	9	4	5	2	0	505	20	0	16.5665	0	0
DL	0.129732	12	9	2	12	1	2	3	0	30	8	0	4.63479	0	1.35296e-05
DL	0.129804	12	9	3	1	2	2	1	0	89	10	0	2.95853	1	0.999989
DL	0.129839	12	9	3	1	4	5	5	0	55	4	0	-1.10645	0	0.00886694
DL	0.129839	12	9	3	3	2	2	2	0	110	12	0	6.92922	0	4.24488e-05
DL	0.129875	12	9	3	5	2	2	3	0	64	8	0	4.59732	0	2.20586e-11
DL	0.129911	12	9	3	5	4	5	1	0	89	6	0	1.88694	0	6.66134e-16
DL	0.129911	12	9	3	7	2	2	4	0	110	12	0	7.24131	0	1.78784e-07
DL	0.129946	12	9	3	9	2	2	5	0	26	4	0	-1.58766	0	0.0759004
DL	0.129982	12	9	3	9	4	5	2	0	505	20	0	16.5553	0	0
DL	0.129982	12	9	3	11	2	2	8	0	26	4	0	-0.948189	0	0.0120289
DL	0.130054	13	0	0	1	2	2	1	0	89	10	0	3.11614	1	0.999946
DL	0.130089	13	0	0	1	4	5	5	0	55	4	0	-1.0552	0	0.00674875
DL	0.130089	13	0	0	3	2	2	2	0	110	12	0	7.0704	0	1.75888e-05
DL	0.130125	13	0	0	5	2	2	3	0	64	8	0	4.52093	0	5.56208e-11
DL	0.130161	13	0	0	5	4	5	1	0	89	6	0	1.78261	0	6.01741e-14
DL	0.130161	13	0	0	7	2	2	4	0	110	12	0	7.10967	0	6.68941e-07
DL	0.130196	13	0	0	9	2	2	5	0	26	4	0	-1.53882	0	0.0670277
DL	0.130232	13	0	0	9	4	5	2	0	505	20	0	16.4264	0	0
DL	0.130232	13	0	0	11	2	2	8	0	26	4	0	-0.840233	0	0.00696496
DL	0.130304	13	0	1	1	2	2	3	0	89	10	1	4.48231	0	0
DL	0.130339	13	0	1	1	4	5	5	0	55	4	0	-1.19772	0	0.0131188
DL	0.130339	13	0	1	3	2	2	3	0	89	10	2	4.47371	1	0.451235
DL	0.130375	13	0	1	5	2	2	1	0	43	6	0	3.18648	0	1.44673e-05
DL	0.130411	13	0	1	5	4	5	1	0	89	6	0	1.67855	0	9.47742e-13
DL	0.130411	13	0	1	7	2	2	2	0	110	12	0	7.12977	0	1.39774e-05
DL	0.130446	13	0	1	9	2	2	4	0	110	12	0	7.03266	0	8.84779e-06
DL	0.130464	13	0	1	11	1	2	5	0	5	2	0	-1.3277	0	2.86951e-10
DL	0.130482	13	0	1	9	4	5	2	0	505	20	0	16.5099	0	0
DL	0.130482	13	0	1	12	1	2	8	0	11	4	0	-0.725448	0	0.00374434
DL	0.130554	13	0	2	1	2	2	1	0	89	10	1	3.26542	0	3.5391e-05
DL	0.130589	13	0	2	1	4	5	5	0	55	4	0	-1.0935	0	0.00738678
DL	0.130589	13	0	2	3	2	2	1	0	89	10	2	3.25566	1	0.999799
DL	0.130625	13	0	2	5	2	2	5	0	26	4	1	-1.51091	0	0
DL	0.130661	13	0	2	5	4	5	1	0	89	6	0	1.66974	0	1.85696e-12
DL	0.130661	13	0	2	7	2	2	5	0	26	4	2	-1.5184	0	0.0667616
DL	0.130679	13	0	2	9	1	2	8	0	11	4	0	-0.799134	0	0.00539026
DL	0.130696	13	0	2	10	1	2	2	0	53	12	0	7.12238	0	1.72008e-05
DL	0.130714	13	0	2	11	1	2	3	0	30	8	0	4.59894	0	3.86805e-05
DL	0.130732	13	0	2	9	4	5	2	0	505	20	0	16.4903	0	0
DL	0.130732	13	0	2	12	1	2	4	0	53	12	0	6.94813	0	0.000106855
DL	0.130804	13	0	3	1	2	2	1	0	89	10	1	3.28471	0	9.08085e-06
DL	0.130839	13	0	3	1	4	5	5	0	55	4	0	-0.873536	0	0.00192909
DL	0.130839	13	0	3	3	2	2	1	0	89	10	2	3.30774	1	0.99965
DL	0.130875	13	0	3	5	2	2	5	0	26	4	0	-1.44469	0	0.0548413
DL	0.130911	13	0	3	5	4	5	1	0	89	6	0	1.46794	0	1.36241e-10
DL	0.130911	13	0	3	7	2	2	8	0	26	4	0	-0.785822	0	0.00467148
DL	0.130946	13	0	3	9	2	2	2	0	110	12	0	6.99607	0	4.4487e-05
DL	0.130964	13	0	3	11	1	2	3	0	30	8	0	4.63765	0	6.24529e-05
DL	0.130982	13	0	3	9	4	5	2	0	505	20	0	16.6105	0	0
DL	0.130982	13	0	3	12	1	2	4	0	53	12	0	6.92776	0	0.000146298
DL	0.131054	13	1	0	1	2	2	3	0	64	8	0	4.6235	0	0
DL	0.131089	13	1	0	1	4	5	5	0	55	4	0	-0.909632	0	0.00214882
DL	0.131089	13	1	0	3	2	2	4	0	110	12	0	6.89036	0	0.000217703
DL	0.131125	13	1	0	5	2	2	5	0	26	4	0	-1.36887	0	0.0436444
DL	0.131161	13	1	0	5	4	5	1	0	89	6	0	1.56627	0	3.6909e-11
